uuid,legacy_aliquot,sample_id,experimental_strategy,platform,library_id,paired_end,quality_scale,platform_unit_id,s3_path,read_length,insert_size,sequencing_coverage,sequencing_center
ed890e56-a048-4314-9b17-90d31899429e,NULL,7316-177-N,WGS,Illumina HiSeq,ARCGHMM026AUAAAPEI-36,1,illumina15,FCC1MNNACXX_L7,s3://cbttc.seq.data/data_12_pairs/7316-177B/130206_I1089_FCC1MNNACXX_L7_ARCGHMM026AUAAAPEI-36/130206_I1089_FCC1MNNACXX_L7_ARCGHMM026AUAAAPEI-36_1.fq.gz,100,500,60X,BGI@CHOP
c5dd45e8-7d66-422c-b73b-4bbed550c026,NULL,7316-177-N,WGS,Illumina HiSeq,ARCGHMM026AUAAAPEI-36,2,illumina15,FCC1MNNACXX_L7,s3://cbttc.seq.data/data_12_pairs/7316-177B/130206_I1089_FCC1MNNACXX_L7_ARCGHMM026AUAAAPEI-36/130206_I1089_FCC1MNNACXX_L7_ARCGHMM026AUAAAPEI-36_2.fq.gz,100,500,60X,BGI@CHOP
add9b428-5497-4e4d-87a6-b293118556a0,NULL,7316-177-N,WGS,Illumina HiSeq,ARCGHMM026AVAAAPEI-37,1,illumina15,FCC1MNNACXX_L8,s3://cbttc.seq.data/data_12_pairs/7316-177B/130206_I1089_FCC1MNNACXX_L8_ARCGHMM026AVAAAPEI-37/130206_I1089_FCC1MNNACXX_L8_ARCGHMM026AVAAAPEI-37_1.fq.gz,100,500,60X,BGI@CHOP
461d5b4a-0548-44dc-a7f0-b8bc13371664,NULL,7316-177-N,WGS,Illumina HiSeq,ARCGHMM026AVAAAPEI-37,2,illumina15,FCC1MNNACXX_L8,s3://cbttc.seq.data/data_12_pairs/7316-177B/130206_I1089_FCC1MNNACXX_L8_ARCGHMM026AVAAAPEI-37/130206_I1089_FCC1MNNACXX_L8_ARCGHMM026AVAAAPEI-37_2.fq.gz,100,500,60X,BGI@CHOP
89832bb1-3d7b-4f91-b020-cb1261902bb5,NULL,7316-177-N,WGS,Illumina HiSeq,ARCGHMM026AUAAAPEI-36,1,illumina15,FCC1MJDACXX_L7,s3://cbttc.seq.data/data_12_pairs/7316-177B/130207_I1074_FCC1MJDACXX_L7_ARCGHMM026AUAAAPEI-36_1.fq.gz,100,500,60X,BGI@CHOP
633e7f3f-f4a6-44b8-83c9-7cc79cc04023,NULL,7316-177-N,WGS,Illumina HiSeq,ARCGHMM026AUAAAPEI-36,2,illumina15,FCC1MJDACXX_L7,s3://cbttc.seq.data/data_12_pairs/7316-177B/130207_I1074_FCC1MJDACXX_L7_ARCGHMM026AUAAAPEI-36_2.fq.gz,100,500,60X,BGI@CHOP
b37800fe-fc8c-4ba5-af99-091df22f8be4,NULL,7316-177-N,WGS,Illumina HiSeq,ARCGHMM026AVAAAPEI-37,1,illumina15,FCC1MJDACXX_L8,s3://cbttc.seq.data/data_12_pairs/7316-177B/130207_I1074_FCC1MJDACXX_L8_ARCGHMM026AVAAAPEI-37/130207_I1074_FCC1MJDACXX_L8_ARCGHMM026AVAAAPEI-37_1.fq.gz,100,500,60X,BGI@CHOP
93ea6230-3cd9-4727-bd7c-7819c591d842,NULL,7316-177-N,WGS,Illumina HiSeq,ARCGHMM026AVAAAPEI-37,2,illumina15,FCC1MJDACXX_L8,s3://cbttc.seq.data/data_12_pairs/7316-177B/130207_I1074_FCC1MJDACXX_L8_ARCGHMM026AVAAAPEI-37/130207_I1074_FCC1MJDACXX_L8_ARCGHMM026AVAAAPEI-37_2.fq.gz,100,500,60X,BGI@CHOP
74888fc3-b688-40d8-a9f7-66cee7f12116,NULL,7316-177-N,WGS,Illumina HiSeq,ARCGHMM026AUAAAPEI-36,1,illumina15,FCD1RCBACXX_L7,s3://cbttc.seq.data/data_12_pairs/7316-177B/130207_I1074_FCD1RCBACXX_L7_ARCGHMM026AUAAAPEI-36/130207_I1074_FCD1RCBACXX_L7_ARCGHMM026AUAAAPEI-36_1.fq.gz,100,500,60X,BGI@CHOP
6db2ddd8-57de-4ba0-9069-a3d515301dd3,NULL,7316-177-N,WGS,Illumina HiSeq,ARCGHMM026AUAAAPEI-36,2,illumina15,FCD1RCBACXX_L7,s3://cbttc.seq.data/data_12_pairs/7316-177B/130207_I1074_FCD1RCBACXX_L7_ARCGHMM026AUAAAPEI-36/130207_I1074_FCD1RCBACXX_L7_ARCGHMM026AUAAAPEI-36_2.fq.gz,100,500,60X,BGI@CHOP
811e75a5-6215-4564-922c-beb0dd4a6d3b,NULL,7316-177-N,WGS,Illumina HiSeq,ARCGHMM026AVAAAPEI-37,1,illumina15,FCD1RCBACXX_L8,s3://cbttc.seq.data/data_12_pairs/7316-177B/130207_I1074_FCD1RCBACXX_L8_ARCGHMM026AVAAAPEI-37/130207_I1074_FCD1RCBACXX_L8_ARCGHMM026AVAAAPEI-37_1.fq.gz,100,500,60X,BGI@CHOP
c5c756bb-2f75-4c49-b53e-2da6937bd646,NULL,7316-177-N,WGS,Illumina HiSeq,ARCGHMM026AVAAAPEI-37,2,illumina15,FCD1RCBACXX_L8,s3://cbttc.seq.data/data_12_pairs/7316-177B/130207_I1074_FCD1RCBACXX_L8_ARCGHMM026AVAAAPEI-37/130207_I1074_FCD1RCBACXX_L8_ARCGHMM026AVAAAPEI-37_2.fq.gz,100,500,60X,BGI@CHOP
f382d1e4-ea5f-42e1-ac5b-268227e952c4,NULL,7316-177-T,WGS,Illumina HiSeq,ARCGHMM026AWAAAPEI-31,1,illumina15,FCC1PR4ACXX_L8,s3://cbttc.seq.data/data_12_pairs/7316-177T/130312_I1125_FCC1PR4ACXX_L8_ARCGHMM026AWAAAPEI-31/130312_I1125_FCC1PR4ACXX_L8_ARCGHMM026AWAAAPEI-31_1.fq.gz,100,500,60X,BGI@CHOP
6c2f2906-ee31-47ab-9f86-3e01da9aa4ce,NULL,7316-177-T,WGS,Illumina HiSeq,ARCGHMM026AWAAAPEI-31,2,illumina15,FCC1PR4ACXX_L8,s3://cbttc.seq.data/data_12_pairs/7316-177T/130312_I1125_FCC1PR4ACXX_L8_ARCGHMM026AWAAAPEI-31/130312_I1125_FCC1PR4ACXX_L8_ARCGHMM026AWAAAPEI-31_2.fq.gz,100,500,60X,BGI@CHOP
64aabd14-29df-4aa2-9ee6-8af1a1e3b463,NULL,7316-177-T,WGS,Illumina HiSeq,ARCGHMM026AWAAAPEI-31,1,illumina15,FCC0YIFACXX_L8,s3://cbttc.seq.data/data_12_pairs/7316-177T/130320_I1135_FCC0YIFACXX_L8_ARCGHMM026AWAAAPEI-31/130320_I1135_FCC0YIFACXX_L8_ARCGHMM026AWAAAPEI-31_1.fq.gz,100,500,60X,BGI@CHOP
60ef2bd3-5305-46c0-94cd-ed366e41327e,NULL,7316-177-T,WGS,Illumina HiSeq,ARCGHMM026AWAAAPEI-31,2,illumina15,FCC0YIFACXX_L8,s3://cbttc.seq.data/data_12_pairs/7316-177T/130320_I1135_FCC0YIFACXX_L8_ARCGHMM026AWAAAPEI-31/130320_I1135_FCC0YIFACXX_L8_ARCGHMM026AWAAAPEI-31_2.fq.gz,100,500,60X,BGI@CHOP
31de8893-b4b3-463d-8b5c-472c95f410d5,NULL,7316-177-T,WGS,Illumina HiSeq,ARCGHMM026AWAAAPEI-31,1,illumina15,FCD24LLACXX_L5,s3://cbttc.seq.data/data_12_pairs/7316-177T/130320_I1135_FCD24LLACXX_L5_ARCGHMM026AWAAAPEI-31/130320_I1135_FCD24LLACXX_L5_ARCGHMM026AWAAAPEI-31_1.fq.gz,100,500,60X,BGI@CHOP
d252ba08-5fbe-49f2-af87-3512e4475134,NULL,7316-177-T,WGS,Illumina HiSeq,ARCGHMM026AWAAAPEI-31,2,illumina15,FCD24LLACXX_L5,s3://cbttc.seq.data/data_12_pairs/7316-177T/130320_I1135_FCD24LLACXX_L5_ARCGHMM026AWAAAPEI-31/130320_I1135_FCD24LLACXX_L5_ARCGHMM026AWAAAPEI-31_2.fq.gz,100,500,60X,BGI@CHOP
16eaecf9-f5cd-4452-8858-86a0e28c9c9c,NULL,7316-177-T,WGS,Illumina HiSeq,ARCGHMM026ANAAAPEI-33,1,illumina15,FCD24LLACXX_L6,s3://cbttc.seq.data/data_12_pairs/7316-177T/130320_I1135_FCD24LLACXX_L6_ARCGHMM026ANAAAPEI-33/130320_I1135_FCD24LLACXX_L6_ARCGHMM026ANAAAPEI-33_1.fq.gz,100,500,60X,BGI@CHOP
d72e456f-61b8-4ef9-b4d4-de46df5b3228,NULL,7316-177-T,WGS,Illumina HiSeq,ARCGHMM026ANAAAPEI-33,2,illumina15,FCD24LLACXX_L6,s3://cbttc.seq.data/data_12_pairs/7316-177T/130320_I1135_FCD24LLACXX_L6_ARCGHMM026ANAAAPEI-33/130320_I1135_FCD24LLACXX_L6_ARCGHMM026ANAAAPEI-33_2.fq.gz,100,500,60X,BGI@CHOP
1d526d7e-1974-4703-8f69-fc67a0cd20f2,NULL,7316-177-T,WGS,Illumina HiSeq,ARCGHMM026AXAAAPEI-33,1,illumina15,FCD1YY4ACXX_L7,s3://cbttc.seq.data/data_12_pairs/7316-177T/130502_I1074_FCD1YY4ACXX_L7_ARCGHMM026AXAAAPEI-33/130502_I1074_FCD1YY4ACXX_L7_ARCGHMM026AXAAAPEI-33_1.fq.gz,100,500,60X,BGI@CHOP
2e03a5e3-1f99-46b5-b7c8-30cd86e1996c,NULL,7316-177-T,WGS,Illumina HiSeq,ARCGHMM026AXAAAPEI-33,2,illumina15,FCD1YY4ACXX_L7,s3://cbttc.seq.data/data_12_pairs/7316-177T/130502_I1074_FCD1YY4ACXX_L7_ARCGHMM026AXAAAPEI-33/130502_I1074_FCD1YY4ACXX_L7_ARCGHMM026AXAAAPEI-33_2.fq.gz,100,500,60X,BGI@CHOP
7ff144d9-0367-40ec-8d84-a5c9aa272355,NULL,7316-177-T,WGS,Illumina HiSeq,ARCGHMM026AXAAAPEI-33,1,illumina15,FCD1YY4ACXX_L8,s3://cbttc.seq.data/data_12_pairs/7316-177T/130502_I1074_FCD1YY4ACXX_L8_ARCGHMM026AXAAAPEI-33/130502_I1074_FCD1YY4ACXX_L8_ARCGHMM026AXAAAPEI-33_1.fq.gz,100,500,60X,BGI@CHOP
67173f04-98e4-40c9-8e25-a17247f329b0,NULL,7316-177-T,WGS,Illumina HiSeq,ARCGHMM026AXAAAPEI-33,2,illumina15,FCD1YY4ACXX_L8,s3://cbttc.seq.data/data_12_pairs/7316-177T/130502_I1074_FCD1YY4ACXX_L8_ARCGHMM026AXAAAPEI-33/130502_I1074_FCD1YY4ACXX_L8_ARCGHMM026AXAAAPEI-33_2.fq.gz,100,500,60X,BGI@CHOP
df086e54-8b90-425e-8e02-8b638fe47d1b,NULL,7316-193-N,WGS,Illumina HiSeq,ARCGHMM026AQAAAPEI-93,1,illumina15,FCD1R0JACXX_L7,s3://cbttc.seq.data/data_12_pairs/7316-193B/130315_I1074_FCD1R0JACXX_L7_ARCGHMM026AQAAAPEI-93/130315_I1074_FCD1R0JACXX_L7_ARCGHMM026AQAAAPEI-93_1.fq.gz,100,500,60X,BGI@CHOP
a5d4ac35-eccc-49e5-be29-7bbeb7cc6b34,NULL,7316-193-N,WGS,Illumina HiSeq,ARCGHMM026AQAAAPEI-93,2,illumina15,FCD1R0JACXX_L7,s3://cbttc.seq.data/data_12_pairs/7316-193B/130315_I1074_FCD1R0JACXX_L7_ARCGHMM026AQAAAPEI-93/130315_I1074_FCD1R0JACXX_L7_ARCGHMM026AQAAAPEI-93_2.fq.gz,100,500,60X,BGI@CHOP
81256d32-9f49-4590-8cbb-3916c69bcf8f,NULL,7316-193-N,WGS,Illumina HiSeq,ARCGHMM026ARAAAPEI-24,1,illumina15,FCD1R0JACXX_L8,s3://cbttc.seq.data/data_12_pairs/7316-193B/130315_I1074_FCD1R0JACXX_L8_ARCGHMM026ARAAAPEI-24/130315_I1074_FCD1R0JACXX_L8_ARCGHMM026ARAAAPEI-24_1.fq.gz,100,500,60X,BGI@CHOP
17bd2cb4-a7ca-4052-83eb-40b06b31563e,NULL,7316-193-N,WGS,Illumina HiSeq,ARCGHMM026ARAAAPEI-24,2,illumina15,FCD1R0JACXX_L8,s3://cbttc.seq.data/data_12_pairs/7316-193B/130315_I1074_FCD1R0JACXX_L8_ARCGHMM026ARAAAPEI-24/130315_I1074_FCD1R0JACXX_L8_ARCGHMM026ARAAAPEI-24_2.fq.gz,100,500,60X,BGI@CHOP
c0275c70-bb07-4a98-894e-3da42e53cd3b,NULL,7316-193-N,WGS,Illumina HiSeq,ARCGHMM026ARAAAPEI-24,1,illumina15,FCC1ME7ACXX_L3,s3://cbttc.seq.data/data_12_pairs/7316-193B/130322_I1069_FCC1ME7ACXX_L3_ARCGHMM026ARAAAPEI-24/130322_I1069_FCC1ME7ACXX_L3_ARCGHMM026ARAAAPEI-24_1.fq.gz,100,500,60X,BGI@CHOP
db76cc77-5742-4029-bad7-e0544e54d117,NULL,7316-193-N,WGS,Illumina HiSeq,ARCGHMM026ARAAAPEI-24,2,illumina15,FCC1ME7ACXX_L3,s3://cbttc.seq.data/data_12_pairs/7316-193B/130322_I1069_FCC1ME7ACXX_L3_ARCGHMM026ARAAAPEI-24/130322_I1069_FCC1ME7ACXX_L3_ARCGHMM026ARAAAPEI-24_2.fq.gz,100,500,60X,BGI@CHOP
697faad6-c7a4-4987-943f-447ff218084e,NULL,7316-193-N,WGS,Illumina HiSeq,ARCGHMM026AQAAAPEI-93,1,illumina15,FCC1VKWACXX_L7,s3://cbttc.seq.data/data_12_pairs/7316-193B/130322_I1069_FCC1VKWACXX_L7_ARCGHMM026AQAAAPEI-93/130322_I1069_FCC1VKWACXX_L7_ARCGHMM026AQAAAPEI-93_1.fq.gz,100,500,60X,BGI@CHOP
11d96254-c718-4dc1-93a3-d5c672b23239,NULL,7316-193-N,WGS,Illumina HiSeq,ARCGHMM026AQAAAPEI-93,2,illumina15,FCC1VKWACXX_L7,s3://cbttc.seq.data/data_12_pairs/7316-193B/130322_I1069_FCC1VKWACXX_L7_ARCGHMM026AQAAAPEI-93/130322_I1069_FCC1VKWACXX_L7_ARCGHMM026AQAAAPEI-93_2.fq.gz,100,500,60X,BGI@CHOP
e41c0f91-08fa-4df6-9848-25c7a082bfde,NULL,7316-193-N,WGS,Illumina HiSeq,ARCGHMM026ARAAAPEI-24,1,illumina15,FCC1VKWACXX_L8,s3://cbttc.seq.data/data_12_pairs/7316-193B/130322_I1069_FCC1VKWACXX_L8_ARCGHMM026ARAAAPEI-24/130322_I1069_FCC1VKWACXX_L8_ARCGHMM026ARAAAPEI-24_1.fq.gz,100,500,60X,BGI@CHOP
24518540-606f-4203-bdd1-b88a80ed7a7b,NULL,7316-193-N,WGS,Illumina HiSeq,ARCGHMM026ARAAAPEI-24,2,illumina15,FCC1VKWACXX_L8,s3://cbttc.seq.data/data_12_pairs/7316-193B/130322_I1069_FCC1VKWACXX_L8_ARCGHMM026ARAAAPEI-24/130322_I1069_FCC1VKWACXX_L8_ARCGHMM026ARAAAPEI-24_2.fq.gz,100,500,60X,BGI@CHOP
56d8927b-9445-4933-8110-94a8be2cfc77,NULL,7316-193-N,WGS,Illumina HiSeq,ARCGHMM026AQAAAPEI-93,1,illumina15,FCC218EACXX_L3,s3://cbttc.seq.data/data_12_pairs/7316-193B/130403_I1009_FCC218EACXX_L3_ARCGHMM026AQAAAPEI-93/130403_I1009_FCC218EACXX_L3_ARCGHMM026AQAAAPEI-93_1.fq.gz,100,500,60X,BGI@CHOP
dcf3b7aa-7555-4899-94a3-8a23c8aaeeb5,NULL,7316-193-N,WGS,Illumina HiSeq,ARCGHMM026AQAAAPEI-93,2,illumina15,FCC218EACXX_L3,s3://cbttc.seq.data/data_12_pairs/7316-193B/130403_I1009_FCC218EACXX_L3_ARCGHMM026AQAAAPEI-93/130403_I1009_FCC218EACXX_L3_ARCGHMM026AQAAAPEI-93_2.fq.gz,100,500,60X,BGI@CHOP
a913a1ff-2fb1-4261-b23b-8a2191a49e10,NULL,7316-193-T,WGS,Illumina HiSeq,ARCGHMM026ASAAAPEI-25,1,illumina15,FCD1YY8ACXX_L5,s3://cbttc.seq.data/data_12_pairs/7316-193T/130329_I1074_FCD1YY8ACXX_L5_ARCGHMM026ASAAAPEI-25/130329_I1074_FCD1YY8ACXX_L5_ARCGHMM026ASAAAPEI-25_1.fq.gz,100,500,60X,BGI@CHOP
13614fd3-c1dd-4964-a30d-af3ee5c0a069,NULL,7316-193-T,WGS,Illumina HiSeq,ARCGHMM026ASAAAPEI-25,2,illumina15,FCD1YY8ACXX_L5,s3://cbttc.seq.data/data_12_pairs/7316-193T/130329_I1074_FCD1YY8ACXX_L5_ARCGHMM026ASAAAPEI-25/130329_I1074_FCD1YY8ACXX_L5_ARCGHMM026ASAAAPEI-25_2.fq.gz,100,500,60X,BGI@CHOP
eafd4f05-7293-4cf3-9011-966533aba8e7,NULL,7316-193-T,WGS,Illumina HiSeq,ARCGHMM026ASAAAPEI-25,1,illumina15,FCD1YY8ACXX_L6,s3://cbttc.seq.data/data_12_pairs/7316-193T/130329_I1074_FCD1YY8ACXX_L6_ARCGHMM026ASAAAPEI-25/130329_I1074_FCD1YY8ACXX_L6_ARCGHMM026ASAAAPEI-25_1.fq.gz,100,500,60X,BGI@CHOP
2f89f195-b763-4f6f-89ff-17065bd84142,NULL,7316-193-T,WGS,Illumina HiSeq,ARCGHMM026ASAAAPEI-25,2,illumina15,FCD1YY8ACXX_L6,s3://cbttc.seq.data/data_12_pairs/7316-193T/130329_I1074_FCD1YY8ACXX_L6_ARCGHMM026ASAAAPEI-25/130329_I1074_FCD1YY8ACXX_L6_ARCGHMM026ASAAAPEI-25_2.fq.gz,100,500,60X,BGI@CHOP
7cd8cc5b-4bad-4cae-b668-f4e4908436ef,NULL,7316-193-T,WGS,Illumina HiSeq,ARCGHMM026ATAAAPEI-26,1,illumina15,FCD1YY8ACXX_L7,s3://cbttc.seq.data/data_12_pairs/7316-193T/130329_I1074_FCD1YY8ACXX_L7_ARCGHMM026ATAAAPEI-26/130329_I1074_FCD1YY8ACXX_L7_ARCGHMM026ATAAAPEI-26_1.fq.gz,100,500,60X,BGI@CHOP
fb50d1e5-cd35-4bf4-9913-8514336243df,NULL,7316-193-T,WGS,Illumina HiSeq,ARCGHMM026ATAAAPEI-26,2,illumina15,FCD1YY8ACXX_L7,s3://cbttc.seq.data/data_12_pairs/7316-193T/130329_I1074_FCD1YY8ACXX_L7_ARCGHMM026ATAAAPEI-26/130329_I1074_FCD1YY8ACXX_L7_ARCGHMM026ATAAAPEI-26_2.fq.gz,100,500,60X,BGI@CHOP
3a9d8fb0-fa45-4526-8913-a09d68b93f89,NULL,7316-193-T,WGS,Illumina HiSeq,ARCGHMM026ATAAAPEI-26,1,illumina15,FCD1YY8ACXX_L8,s3://cbttc.seq.data/data_12_pairs/7316-193T/130329_I1074_FCD1YY8ACXX_L8_ARCGHMM026ATAAAPEI-26/130329_I1074_FCD1YY8ACXX_L8_ARCGHMM026ATAAAPEI-26_1.fq.gz,100,500,60X,BGI@CHOP
dd65520a-5405-4564-84c9-b6ab85398bf3,NULL,7316-193-T,WGS,Illumina HiSeq,ARCGHMM026ATAAAPEI-26,2,illumina15,FCD1YY8ACXX_L8,s3://cbttc.seq.data/data_12_pairs/7316-193T/130329_I1074_FCD1YY8ACXX_L8_ARCGHMM026ATAAAPEI-26/130329_I1074_FCD1YY8ACXX_L8_ARCGHMM026ATAAAPEI-26_2.fq.gz,100,500,60X,BGI@CHOP
b373f08b-0be8-4875-908c-701b2b0731f5,NULL,7316-193-T,WGS,Illumina HiSeq,ARCGHMM026ASAAAPEI-25,1,illumina15,FCC1VHFACXX_L2,s3://cbttc.seq.data/data_12_pairs/7316-193T/130405_I1069_FCC1VHFACXX_L2_ARCGHMM026ASAAAPEI-25/130405_I1069_FCC1VHFACXX_L2_ARCGHMM026ASAAAPEI-25_1.fq.gz,100,500,60X,BGI@CHOP
aab29a13-d523-48c7-9764-03fa73cd6c9f,NULL,7316-193-T,WGS,Illumina HiSeq,ARCGHMM026ASAAAPEI-25,2,illumina15,FCC1VHFACXX_L2,s3://cbttc.seq.data/data_12_pairs/7316-193T/130405_I1069_FCC1VHFACXX_L2_ARCGHMM026ASAAAPEI-25/130405_I1069_FCC1VHFACXX_L2_ARCGHMM026ASAAAPEI-25_2.fq.gz,100,500,60X,BGI@CHOP
740b0f49-bcee-43fe-a3a3-2fde347aa081,NULL,7316-193-T,WGS,Illumina HiSeq,ARCGHMM026ASAAAPEI-26,1,illumina15,FCC1VHFACXX_L3,s3://cbttc.seq.data/data_12_pairs/7316-193T/130405_I1069_FCC1VHFACXX_L3_ARCGHMM026ASAAAPEI-26/130405_I1069_FCC1VHFACXX_L3_ARCGHMM026ASAAAPEI-26_1.fq.gz,100,500,60X,BGI@CHOP
2446fede-195b-4815-9fbb-52fc3737183e,NULL,7316-193-T,WGS,Illumina HiSeq,ARCGHMM026ASAAAPEI-26,2,illumina15,FCC1VHFACXX_L3,s3://cbttc.seq.data/data_12_pairs/7316-193T/130405_I1069_FCC1VHFACXX_L3_ARCGHMM026ASAAAPEI-26/130405_I1069_FCC1VHFACXX_L3_ARCGHMM026ASAAAPEI-26_2.fq.gz,100,500,60X,BGI@CHOP
fcfedfaf-733f-4e10-9ef7-93e2d59e1ce2,NULL,7316-46-N,WGS,Illumina HiSeq,ARCGHMM026AMAAAPEI-75,1,illumina15,FCC1HY9ACXX_L8,s3://cbttc.seq.data/data_12_pairs/7316-46B/130305_I7001139_FCC1HY9ACXX_L8_ARCGHMM026AMAAAPEI-75/130305_I7001139_FCC1HY9ACXX_L8_ARCGHMM026AMAAAPEI-75_1.fq.gz,100,500,60X,BGI@CHOP
714b3e0b-b024-4e7f-8512-ae3e9d6bc7c0,NULL,7316-46-N,WGS,Illumina HiSeq,ARCGHMM026AMAAAPEI-75,2,illumina15,FCC1HY9ACXX_L8,s3://cbttc.seq.data/data_12_pairs/7316-46B/130305_I7001139_FCC1HY9ACXX_L8_ARCGHMM026AMAAAPEI-75/130305_I7001139_FCC1HY9ACXX_L8_ARCGHMM026AMAAAPEI-75_2.fq.gz,100,500,60X,BGI@CHOP
67587d78-ed15-4ec0-ad55-87c191dc73ad,NULL,7316-46-N,WGS,Illumina HiSeq,ARCGHMM026ANAAAPEI-88,1,illumina15,FCC1PFHACXX_L1,s3://cbttc.seq.data/data_12_pairs/7316-46B/130307_I1135_FCC1PFHACXX_L1_ARCGHMM026ANAAAPEI-88/130307_I1135_FCC1PFHACXX_L1_ARCGHMM026ANAAAPEI-88_1.fq.gz,100,500,60X,BGI@CHOP
2ab88097-f2bd-4429-b698-c816c10ad5f3,NULL,7316-46-N,WGS,Illumina HiSeq,ARCGHMM026ANAAAPEI-88,2,illumina15,FCC1PFHACXX_L1,s3://cbttc.seq.data/data_12_pairs/7316-46B/130307_I1135_FCC1PFHACXX_L1_ARCGHMM026ANAAAPEI-88/130307_I1135_FCC1PFHACXX_L1_ARCGHMM026ANAAAPEI-88_2.fq.gz,100,500,60X,BGI@CHOP
cbaa38c3-e54c-4d83-b4f7-ab7523320bc6,NULL,7316-46-N,WGS,Illumina HiSeq,ARCGHMM026AMAAAPEI-88,1,illumina15,FCC0WDGACXX_L5,s3://cbttc.seq.data/data_12_pairs/7316-46B/130312_I1125_FCC0WDGACXX_L5_ARCGHMM026AMAAAPEI-88/130312_I1125_FCC0WDGACXX_L5_ARCGHMM026AMAAAPEI-75_1.fq.gz,100,500,60X,BGI@CHOP
